text	category	polarity
ya bu film belkide türkiye'ye oscar getirebilecek tek filmdi. hem konusu, hem oyunculari, hem yönetmeni ve hem de müzikleri ile dört dörtlüktü ama dondurmam kaymak yüzünden bu firsati teptiler. böyle oscar alma sansi da bir daha gelmez....	movie	positive
bu filmi merakla bekliyorum,ama neden ha bire tarihi degisiyor ,en kisa sürede vizyona girer umarim.	movie	negative
cok eglenceli, muzik dolu oldukca basarili cok sevdigim bir yapim..	movie	positive
angelina için aldim..filmi merak ettim izledim ama ilk 30 dk sini izleyebiildim ve diger taraflarini ilerletterek izledim...sikiciydi...benim hosuma gitmedi..bu tür filmleri sevmem ama angelina meraki içindi izlemem zaten daynamadim biraktim...yane pek tavsiye etmiyorum....	movie	negative
çok hos bi filmi gerçekten komik,egelenceli,sikmayan bi havasi vardi konuda güzel olums 10 üzerinden 9 hakketti.	movie	positive
konu müthis oyunculuk berbat	movie	negative
durgun ve kopuk bir film. kadinlarin ilgisini çekebilecek ancak gene de ehhh diyebileceginiz bir film.	movie	negative
harika bir film,bazi yerlerde agladim,bazi yerlerde güldüm,filmin her dakikasi buram buram romantizm kokuyor,filmin etkisinden uzun süre cikamayacaginiza eminim.ayrica filmde calan love you till the end sarkisi çok güzeldi	movie	positive
fantastik dünyanin kapilarini aralayan, ilkine göre çok daha fazla yetiskinlere hitap ediyor,güzel geçirilebilecek 2.5 saat için tavsiye edilebilir.	movie	positive
igrenç bir filmdi ve hiç begenmedim.üstüne 3 tane devam filmi var.aralik 09,2010,2014.yabanci ask dizileriyle vampirleri karistirmislar ortaya bu çikmis.kimsenin izlemesini tavsiye etmem.sonundaki kapisma sahnesi hariç filmin kalani yerlerde..	movie	negative
yarisinda biraktim...yorum yazacak kelime dahi bulamiyorum, o kadar kötü yani...yasemin kozanoglu hakikaten 'yetenek fakiri' arkadas...onu filmlerinde oynatanlar ise bence harbiden kötü gise istiyorlar demekki...puan vermeye degmez....	movie	negative
film çok komikti gerçekten içten gülüyorsunuz.gad elmaleh kesinlikle harika.hele o garsonluktan müsteri kiligina bürünüyor ya o sahne çok hosuma gitti.filmin sonu biraz kliseydi fakat film genel anlamda çok zevkli ve tam anlamiyla bir komedi olmus kesinlikle tavsiye ederim.	movie	positive
çok güzel ve çok gerçekçi bir korku filmi.	movie	positive
çok harika bir film defalarca izleyebilirim çok güsel..	movie	positive
bu filme 10 bile az kalir. harika bir film. kesinlikle izleyin derim. sonu mükemmel..	movie	positive
gördügüm en mide bulandirici film.re-za-let.	movie	negative
film gereksiz yere çok uzatilmis.savas sahnelerinde çok bunaldim.bu tarz filmleri sevmeme ragmen begenmedim.tavsiye etmiyorum..	movie	negative
begenmedim.hiçbir yenilik ya da akicilikta göremedim. veriyorum daha iyi bir yönetmen olsaydi daha iyi bir is cikarirdi.	movie	negative
mutlaka izlenmesi gereken bir film, müzigi ruhunuzda hissettiriyor, oyunculuklarda süper, sonuç olarak film hem kendini izlettiriyor hemde dinlettiriyor..	movie	positive
film çekmek için yapilmis bir film...sadece filmde 1940 larda cin i gösteren bir kaç kare var orasi güzel.baskada bisey yok...yazik paraniza....	movie	negative
filmi ev sinemasinda seyretmek gafletinde bulundum.kirk dakika zor dayanabildim ve sonunda kapattim.son yillarda yapilmis en kötü türk filmi desem abartmis olmam..	movie	negative
korku belki göreceli bir kavram olsada. bu film gerek kurgusuyla gerek oyunculukla biseyi basarmis. onca saçma sapan korku filmleri oy alacagina yüksek oyu hakeden güzel sürükleyici bir film. herkezin izlemesini tavsiye ederim....	movie	positive
arkadaslar film cidden mukemmel bi yapit,dun izledim filmi,tekrar izleme taraftariyim...oyuncularin performansi bi harika,kurgusuna diyecek lafim yok zaten!cidden her saniyesi sizi içine cekiyor,son zaman larda sinemada izledigim en gusel film...vizyonda iken gidin gorun!keyfini cikarin....	movie	positive
böle korku film mi olur:s bence hiç güzel degil...	movie	negative
film gerçekten çok güzeldi....senaryosu bakimindan edward norton un oynadigi sihirbaz filmiyle benzer yanlari var..cidden izlenmesi gereken süper bi yapim.herkese tavsiye ederim....	movie	positive
böyle film yok yanii üff çok kaliteli ve esasli bi basyapit.tom hanks'in performansi harikaydi zaten diger oyuncularda fena degildi.aldigi oscarlari sonuna kadar hakediyor...!!!.	movie	positive
berbat bir film.zamaniniza yazik..	movie	negative
kabul etmemiz gerek bi sey var bizim insanimiz recep ivedik karakterini seviyo. bende seviyorum tabi . ama karakterle kalmiyo iste . filmde ne bir konu var ne bi seneryo sadece para kazanilmak için yapilmis bi film . recep ivedik 1 çok iyiydi 2 ve 3 de ayni tadi alamiyo insan.	movie	negative
bu film muhtesem gerçekten sinema adina yapilmis bir saheser ilk defa bir filme yorum yaziyorum. gerçekten tekrar tekrar izlenmesi gerekir. iki kisinin tekrar hayata baglanmasini anlatan fantastik bi düs....	movie	positive
güzel filmdi.izlerken zevk aldiginiz filmlerden bir tanesi.ama jet lee gerçektende iyi bir dövüsçü.zaten her seferinde bunu bize filmleriyle gösteriyor.bu filmdede bunu iyi bir sekilde yapmis.izlenmesini öneririm..	movie	positive
film timsah filmlerine göre iyiydi ama hiç gerlim yoktu ama bir gerçek var.. .  ilk çagdan çikmis bir insanin hikayesi..(yaw hiç sopayla timsah öldürülür mu?).	movie	negative
o ne ya megan fox yok kadroda oldumu imdi btn hayaller suya dt.	movie	negative
hiç tavsiye etmem çok kötü bir film..	movie	negative
beni hayal kirikligina ugratti...	movie	negative
bence texas katliami çok güzel bir film.en azindan kendi türü için güzel.ama bazi korku filmlerinin yerini tutmasa da kendine özgü bir havasi var.senaryonun gerçek olup olmamasi benim düsünceme göre bir film için önemli degil.ama korku ve siddet sevenler için kaçirilmamasi gereken bir film......	movie	positive
büyük bir merakla gittik filme ama hüsran.tek kelime ile berbat,bana göre hiç bir konusu yok daha dogrusu film çekmeye deger bir konusu yok.asla tavsiye etmiyorum.çagan irmaga yakismamis.....	movie	negative
tek kelimeyle mükemmel bir film. izlerken ayaklariniz yerden kesiliyor. mükemmel duygular içinde kaliyorsunuz.ayrica filmin müzikleri beni mest etti...her yasa hitap ediyor. ailece eglenerek izleyebilirsiniz. kesinlikle arsivinize de eklenecek bir film..	movie	positive
bu tipik bir jim carrey filmi degil aslinda,bir aile komedisi ama izlerken de çok düsündüm,carrey'nin en kötü filmi olsa gerek.kisa süresine ragmen zaman zaman izlemesi zor bir hal aliyor.sondaki slow motion sahnesi disinda güldüren hiç bir ani da yok..	movie	negative
10 üzerinden 10 süper bi film..bazilari heralde insanüstü seyler bekliyo..arkadaslar bunu çeken de bi insan ancak bu kadar güzel olabilir lütfennnn.	movie	positive
izlerken bir kere keske söyle olmasaydi dedigim sahne yok. kesinlikle müthis bir yapit çikmis ..	movie	positive
tek kelimeyle mütisti...özellikle memati ile polatin otel çikisindaki diyaloglari en güzel film repligini alacak güzellikteydi.	movie	positive
bence bu flim çok güzeldi.zaten basarili bir kadro ile çalisilmis ve flim sonusta çok güzel olmus.ben bir çok flime gittim ve hatirladigim kadariyla en iyi kadro bunda vardi.henüz gitmeyen kisiler için söylüyorum hemen gidin!!ve bosada vakit ve ya para harcamicaksiniz emin olun!!.	movie	positive
kesinlikle çok basarili ... .	movie	positive
sinema tarihinin en basarili anime filmlerinden... hikayesi ne kadar çarpici ise çizgileri de bir o kadar yalin... karakterler çizgi ama performanslari on numara: .	movie	positive
tamamen piyasa filmi stanhamin ayni rolü ayri filmlerde tekrar etmesi beni sikti artik.filmde bence öyle çok farkli bir sey de yok klip gibi film olmus bence sinema bu deil dedigim gibi piyasa filmi.	movie	negative
bir quentin tarantino hayrani olarak filmi öncellikle iyi olacagi yaklasimiyla izledim.çok begendim ama bu içi bos uzun diyaloglar da sikmiyor degildi.olaylarin zaten birbiriyle olan baglantisi zaten filme hayran birakiyor insani.tarantino hayranlarinin kaçirmamasi gereken bir film....	movie	positive
herkesin izlemesi gereken harika bi film.	movie	positive
tek kelimeyle muhtesem bir filmdi konu ne kadar siradan olsa da o kadar güzel islenmis öyle güsel mesajlar veriyoduki, filme güzelligi katan en önemli faktör sühesiz 2 dev oyuncuydu mutlaka izlenmeli .	movie	positive
kesinlikle kaçirmayin! 3d olmasinin verdigi avantaj ile film sizi içine öyle kolay çekiyorki etkisinden kurtulmaniz zor oluyor. sanki filmi izlemedim yasadim. çok basariliydi. bir daha bir daha gitmek istiyorum..	movie	positive
kesinlkle izlenmesi lazm.	movie	positive
gerçekten süper bir filmdi bu filmde duygulanmayan insan yoktur heralde.	movie	positive
bos br film olmus gitmeyin bence cok sikici.	movie	negative
denzel asigi olmama ragmen zar zor izleyebildim sonuna kadar. gördügüm en kötü denzel filmiydi. tony scott tekrar film olaylarini abartmis artik yönetmenlik tarzini bian önce degistirmeli..	movie	negative
bir kiz, bir erkek. sona dogru yatak. herkesin yaptigi seyi neden izleyeyim ki ?.	movie	negative
parasi çok olan ve uyumak isteyenler için bulunmaz bir firsat.bastan sona kadar uyudum.kötü bir film.	movie	negative
diger cekilecek devam filmlerini gormeden yorum yapmak dogru olmaz ama ilk film acisindan degerlendirmek gerekirse kayda deger bulmadim basit bi filmdi hatta sikici bile diyebilirim..	movie	negative
filmi yapimindan 10 yil sonra izlememe ragmençok begendim ve etkilendim.senaryosu ve müzikleri çok basarili.tüm seriyi izledim,muttlaka tavsiye ederimm.	movie	positive
morgan freeman ve angelina jolie gibi ün yapmis film yildizlari için hiç yakismayan bi filmdi konusu en alt düzeyde saçma ve anlamsizdi umarim bu kisileri gelecek zamanda daha iyi filmlerde görebiliriz .	movie	negative
eli roth bu sefer yapamamis maalesef çok kötü devami çekilmese bundan iyiydi çok kötü tam bir hayal kirikligi.	movie	negative
bu film felan degil ,saçmaligin daniskasi. .	movie	negative
filmi izleyeli 15 oluyor begendigimi söyleyebilirim tim robbins' ten daha iyi bir performans beklerdim... 10 üzerinden 7....	movie	positive
yavas yavas gelismeye basliyoruz(sinema hakkinda!)gerçekten güzel bir film harika oyunculuklar!.	movie	positive
bu film kendi dalinda bence on numara olmus türklerin neler yapabileceklerini herkes görmüs oldu böölece türk sinemasina destek olalim avrupa vizyonlarina gösterilen ilgi biraz da türk sinemalarina gösterilse daha iyi yerlere gelecegimize inaniyorum.	movie	positive
gösterim tarihinde 2009 yaziyor trailer da ise 2010 da sinemalarda diyor bence bi yerlerde hata var.	movie	positive
oyuncu - christian bale olurda film güzel olmazmi 5 kere izledim + kaç kisiye izlettim hatirlamiyorum herkez hasta oldu filme ama dedigim gibi oyuncu büyüsü var film büyüsü yok sabirsizlikla dark knighti bekliyorum christian bale bütün filmlerini izlemenizi tavsiye ederim iyi seyirler. .	movie	positive
filmin sonunda sadece vay be diyebildim çok etkilendim. ilk cdyi seyrettigimde 9.2 lik ne var diyordum. ama sonuna kadar seyredince	movie	positive
gerçekten çok güzel bi filmdi aglamaktan gözlerim kipkirmizi olmustu..	movie	positive
sevimli keyifli.	movie	positive
ben o kadar kötü oldugunu düsünmüyorum eglenceli sikilmadan izledim...üzerinizde etki birakmasa bile eglenmek için izlenebilecek bir film...	movie	positive
güzel degil bosu bosuna izlemeyin brad pitt ve george clooney eminim bu filmi izlerken utanmislardir çünkü ikisininde süper filmleri var ve bu en kötüsü kadroya aldanmayin . .	movie	negative
yorumlar çok komik erkekler kötülüyor kizlar savunuyor çocuk filmi klasik kurtadam zirvaligi vampirlerde ise günes isigina çikinca parlama koymuslar olmus size twilight	movie	negative
filmi asagi yukari 5 kez izledim ama yinede izlerim,samuel jacksona hayran kaldim özelliklede john travoltayla arasindaki konusmalar süper.10 numara film herkes izlesin...	movie	positive
gercekten esser kendini belli ediyor mukkemmmel hasirlanmis bi yapit tom hanks zaten bnm favorim.	movie	positive
gerçekten hayatimda bu kadar güzel ve etkileyici film görmemistim ilk izledigimde beni aglatmayi basardi.mel gibson isini biliyor bence . .	movie	positive
ilk fil kesinlikle daha iyiydi. virüsün ortaya çikisinin saçmaligina sonuna kadar katiliyorum. okadar koruma altinda biyerden virüs nasil bukadar kolay yayiliyor anlamak mümkün degil. daha bunun gibi pek çok çeliski var filmde..	movie	negative
içerde aglayasim geldi verdigim bilet parasi yüzünden. bu kadar komedi olmaz ya.... bosuna harcamislar paralari.kar etmeleri imkansiz (bence).	movie	negative
film müzikleri kötümakyaj ve oyunculuk kötüsahneler basit sonuç olarak vasat bir film..	movie	negative
ilk filmden daha iyi , sahneler kahkahalar atmanizi saglamasa da eglenceli . öykü biraz daha derinlestirilmis , ama yeterli degil.	movie	negative
elle tutulur bir yani yok bu filmin. sadece adnanin yasadigi olaylar ilginç o kadar. sikici bir film olmus..	movie	negative
izlemekten sogudugum bir seri sürekli karanlik ortamda çekilmis ben filmi izlerken fenerde götürecem yanimda hem ben doganin insanlardan intikam aldigi filmleri seviyorum.	movie	negative
film teknik açidan basarili. ancak geri kalan her yönden kötü. oyunculuk (billy zane hariç) ve kurgu berbat... böyle bir konu çok daha güzel anlatilabilirdi. puanini hakeden bir film degil. herhalde fanatiklerince verilen puanlar bunlar...	movie	negative
bir film ancak bu kadar saçma ve vakit kaybi olabilir o 2 saatimi geri istiyorum bu kadar anlamsiz ve bu kadar kötü bi final olamazdi 10 üzerinden 1 vermek bile puan bu filme. sifirrrr.	movie	negative
10*10 baska söze gerek yok.not:bu filmi herkesin bünyesi kaldirmaz .çocuklar izlemesin.biraz maynak olmak lazim yanii....	movie	positive
birçok kisi filmin baslariyla sonlarindaki farki anlamamis. bukadar büyük ve basarili fark yönetmenin kalitesizligini degil aksine ne kadar basarili oldugunu yansitir. film harika quentin tarantino nun en basarili filmi. izlemeden karar vermeyiniz..	movie	positive
10 üzerinden 3 bence çok kötüydü.	movie	negative
bu yil izledigim en basit film.bu filmin puaninin bu kadar yüksek olmasina sasirdim.aksiyon adina birkaç sahneden baska birsey yok.vakti bol merakli arkadaslar izlesin.ben hiç tavsiye etmiyorum.(bu filme  verdim ama o bile fazla). saygilarimla....	movie	negative
ilki gibi olmamis bende begenmedim....	movie	negative
"arkadaslar, biraz önce filmden geldim. iki üç yerde ""böööööö"" yaparak korkutmayi deneyen, vasat bile demenin büyük cömertlik olacagi bir film ile karsi karsiyasiniz. ben çok sikildim ve verdigim paranin karsiligini alamadim. filmin tek güzel yani, basroldeki güzel esmerdi. benim notum : ."	movie	negative
yani kötü bir filmdi bence.diyaloglar saçma sapan,efektler kötü,sikici,oyunculuk rezalet...paraniza yazik...	movie	negative
kendini takip ettiren ama hiç komik olmayan sözde komedi filmi.kurgu iyi film sizi sürekli beklenti içinde tutuyor fakat beklentileriniz bosa çikiyor.film bir yerde komediye basliyacak ve gülecegim diye beklerken bittiyor.sonuç olarak bu puani hakeden ve abartildigi kadar iyi olan bir film degil..	movie	negative
bazi komik sahneler disinda üzerine konusulacak çok birsey yok , bos zamaninizi doldurmak için gidebileceginiz bir film.	movie	negative
siradan saçma sapan bir masal.baslarda biraz karisik geliyor sonunu anlamaliyim diye endise etmeyin son derece basit bir film.çizgi film izleyin daha sasirtici son bulursunuz..	movie	negative
olmamis olan bir filmi olmus gibi kakalamislar hopkins olmasa izlemezdim ama yok yane genede kurtarmamis sikicilik hat saffada müzikler çok arka planda ..	movie	positive
katiyen izlemeyin içi bos çocukça bez bebeklerin ordan oraya ziplamasi birazda merak katalim demis ama sonu hüsranla biten bir merak.	movie	negative
