Country	Domain	ID	Polarity	Product	Rating	Software	Text
Egypt	shopping	322	Negative	وايت ويل - مصر للالكترونيات			اشتريت غسالة بمجفف وايت ويل من بورسعيد بتاريخ 3/9/2013 برقم(WD14710LS(DRYER (00259) باسم محمد محمد العباسى حدث بها عطل رمزة E 3 A) ) وتم الاتصال على الصيانة برقم 19118بتاريخ 9/2/2014 وحضر فنى الصيانة فى اليوم التالى ومعة كتالوج العيوب ولا يوجد بة هذا العيب وطلب منى مهلة لمراجعة مهندسيين الشركة ويرد علية والى يومنا هذا لم يرد علية بالرغم من اتصالى بالصيانة 19118 اكثر من ثلاث مرات فهل هذة هى خدمة ما بعد البيع؟
Kuwait	shopping	5858	Positive	360 مول			  من أرقى المولات في الكويت حيث يتميز بالمساحة الواسعة والديكورات الراقية الفريدة وقمة النظاقة والنظام، تجد فيه أشهر المتاجر والماركات العالمية ،كما تجد في الطابق الأسفل مركز تجاري رائع اسمه جيان فيه كل ما تحتاجه الاسرة من طعام واكسسوارات منزلية وكل احتياجات الاسرة والطفل، يوجد طابق خاص للمطاعم الشهيرة ومطاعم الوجبات السريعة، ولا تحاتي من حيث المواقف يوجد اماكن خاصة للمركبات خارج المول بالمجان ويوجد مواقف أخرى بالداخل ولكن ليس بالمجان، في نهاية الاسبوع يشهد هذا المجمع ازدحاما مروريا خانقاً لذلك احب الذهاب اليه في الايام العادية والتمتع بالتسوق، اذا كنت من عشاق التميز انصح بالتسوق في مجمع 360 :))
Saudi Arabia	Financial Services	4333	Positive	البنك السعودي الفرنسي			انا بتعامل مع البنك من زمان وخدماته ممتازة  تعجبني السرعة في انهاء المعاملات عندهم وموظفينهم ودودين مع العملاء  حتى خدماتهم على الانترنت سهلة وسريعة  انصح باالتعامل معه .
Saudi Arabia	restaurants	5796	Negative	بيت الشواية			بيت الشوايه زفر وغير نظيف
Kuwait	restaurants	5064	Positive	مغل محل			  في مطعم مغل محل تجد الراحة والسعر والطعام الجيد معاً الطعام الفاخر هو عنوان هذا المطعم فهدفهم هو تحويل الطعام إلى أطباق شهية مزخرف مع خدمة لا تشوبها شائبة، وأجواء لا تضاهى هو ما يجعل تناول الطعام في هذا المطعم بتجربه لا مثيل لها . والخدمه فيه اكتر من رائعة و السعر في متناول الجميع فارجوا من الجميع تجربة هذا المكان الراقي
Kuwait	motors	4876	Positive	علي الغانم و أولاده			(جيد جداً) المكان ممتاز أبي أشتراه سيارته من هنا المكان منضم و نظيف أن المكان جيد جدا و أنا أحببته كثيرا وتعاملهم مع الزبون مبهر
Eygpet	Political	149	Positive				الله يعينك يافخامة الرئيس
Kuwait	shopping	5921	Positive	الكوت مول			  السلام عليكم مول مبني على طراز حديث مستوحى من التراث يضم الكوت كل ما تحتاج اليه في مكان واحد هذه هي الكوت مو هناك مخيم زين للتخيم روح اتخيم هناك على نسائم الهواء بس لا تروحوا برمضان على شان تلحقو السحور والسلام عليكم
Saudi Arabia	Fashion	1811	Positive	زارا			زارا من احب ماركات الملابس عندي :  يوجد عندهم ملابس للجنسين من كل الأعمار .. اغلب أسعارهم مناسبة جداً .. عندهم تبديل وإرجاع .. وعروض التخفيضات جيدة جداً ..أنصحكم بزيارته :)
Eygpet	Political	688	Negative				يا مرسي يا عرص انت مافيش عند اللي خلفوا كسمك دم؟ يا اخي البلد كبيرة عليك روح شوفلك اي خرابه اتناك فيها يا اخي والبلد مش ناقصة مش كفاية اللي قبلك خربها انت جاي تكمل عليها ياخي مش معقولة نعمل ثورة عشان نجيب رئيس بالصدفة زيك يا اخي ده انت اتقال عليك استبن وبرضه ما اتكسفتش فعلا اخوان معرصين
Saudi Arabia	hotels	2254	Positive	فندق فور سيزونز			  قبل سنة واحدة فندق جداً رائع، وخدماتهم جداً مميزة وراقية، أنا نزلت فيه أكثر من مره، وصرت أحصل على خصم خاص بالغرف، أي أحد محتاج حجز وبسعر ممتاز، يكلمني على هالرقم: 0568581254 وأنا جاهز أسويله حجز بإسمه وبخصم جيد
Saudi Arabia	Cafes	1141	Positive	كاريبو كافيه			الجلسة عندهم تجنن ولها رونق يهبل وكل الى عندهم يخدمون بسرعة الكراسي مرة ابد مهب مريحة والاسعار زينة انا انصح فيهم
Saudi Arabia	restaurants	3417	Positive	كرم بيروت			  قبل 10 شهور المطعم هذا غنى عن التعريف كل الاكل الطعم من الاكل البناني والسوري الغني عن التريف تلاقي عندهم من ورق العنب مع الزيت طبعا الطعم والله خرافة وبعد الدجاج المحشي خضار بعد يميميم شي ابد ماله وصف القائمة عندهم مليانة بالاكل الرائع بس انا بصراحة ما جربت غير هذي الاصناف بعد النظافة مرة حلوة الاسعار حسيتها مرتفة شوي بس على طعامة الاكل تستاهل والله انانصح فيهم
	Software	45	Negative		1.0	Instagram	أرجو حل المشكله بأسرع وقت ياخي انا كل ما اعلق او اكتب بل كومنت تطلعلي رساله والكومنت ما يروح وش السوات ياجماعه الخير
Saudi Arabia	restaurants	3511	Positive	لوسين			  قبل 5 شهور من المطاعم الى تحسها ما لها مثيل في كل المطاعم المملكة وطلبنا من عندهم ورق عنب والكباب بالكرز وبعد شوش برك مع اللبن مع المقبلات والسلطات لها طعم جنان الجلسة عندهم روعة ومريحة ومن ما تدخل المطعم اول شي يقبلك المخبز الله وش زين الريحة الخبز خطيرة وكل الموضفين عندهم يستقبلون بالابتسامة ويودعون بالابتسامة انا انصح فيهم الاسعار عندهم عادية مع ان الواحد اذا دخل المطعم يحس انه غالي ابد مرة عادي طلعت الفاتورة 311 ريال
Saudi Arabia	restaurants	2438	Negative	عبد الوهاب			  قبل سنة واحدة مطعم جيد ولكن اماكن الضيافه ضيقه وبطيئين في خدمة الزوار ،، ولا يوجد تهوية مناسبه ،، واسعارها عادية
Jordan	Fashion	1930	Negative	شو حلو			انا شتريت من عندو بس اكتر البضائع الي عندو صينية لكنها مزيفة
Kuwait	entertainment	4234	Positive	سينسكيب			  جميله جدا ونضيف كتير وبها عروض كتتتتتتتتتتتتتتتتتتتتير ومنظمه اوى ودائما تلاقى احدث الافلام العربيه والانجليزيه والهنديهى ودائما اذهب انا زوجى وابنى لنتفرج ع احدث الافلام بها
Kuwait	hotels	4551	Positive	كويت كونتيننتال			  بصراحه خوش فندق تحس انك مو بالكويت خاصة لما تسكن بالطابق الي فوق وتطالع الكويت من فوق وتشوف المناظر الخلابه بيوت شعبيه بيوت عزابيه وانواع الازعاجات شوارع مكسره حادث مسكر الشارع الرئيسي مو راضين يفجون لين تجي الشرطه
	Software	842	Positive		5.0	Viber	تم حل مشاكل البرنامج يا جماعة كل المشاكل تم حلها الان .... بالتوفيق للجميع
